mid,message,sentiment
4819650283569846,真没醒,0
4818823805141272,小阿姨的快乐即将开始[害羞],1
4820592895459730,☁️就像宫崎骏的夏天,1
4818233641930707,我又回来了、,1
4821597737716427,#许佳琪mlb潮流品牌大使#  合肥逛街都能偶遇老婆[抱一抱] 好美[哇] @许佳琪kiki,1
4820843882875421,真的降温了摄影,1
4821154633613358,四大件来一套🙊,1
4821726178836589,冬天咯 好冷🥶,1
4819884388910721,打卡少女心甜品店🍮[心],1
4817934994638844,说来你可能不信，我真的礼让了！ #刚刚知道#,1
4820934311806937,带小林完成了第一次四人会面,1
4822415529478916,最近席吃多了，还是小青菜最爽口。,1
4822066798264540,梅开三度,1
4818416877179968,愿今后顺顺利利吧.,1
4820585379533856,四喜家的裤子有点东西[good],1
4822250291987679,我们的童年好像不太一样[doge],1
4820242632803768,包子小记10.2   下班啦，今天有点忙但是也很开心，早上睡到自然醒，跟家里人打了视频，下午去实验室跟着漂亮师姐做实验，今天是进实验室这么久以来第一次这么放松，师姐教我实验过程，给我讲实验原理，然后等待实验的过程中一起聊八卦，晚上回去躺了会8点又去实验室，下班走的时候把卫生打扫的差不多了 ...全文,1
4818081970654741,最近经历了好多事情啊感觉。想说点啥但又不知道说啥。好好挣钱！,1
4822441837463817,公园随拍[挤眼],1
4818076972091901,记录一下～ 上下班都要经过的五里墩 再过几天就不走它了 虽然上下班都很堵车～ 还是挺想念～,1
4822381916591077,小吴今天撸铁了,1
4821018471039953,和张老师的快乐生活 合肥的天太冷了 冷到让人想穿大棉袄,1
4819143503908950,新买的项链 有点喜欢✌️ 网页链接,1
4818710701541794,𝗖𝗼𝗳𝗳𝗲𝗲 𝗧𝗶𝗺𝗲 .☕️,6
4818064094270692,随意吧,1
4820485172367571,吃到一家好吃的咖啡店！香香！,1
4820807077856123,情无解别自困,0
4821972175297819,秋天的衣服该出来啦！,1
4820952292786552,哈哈哈哈，去了趟上海遇到疫情差点被隔离[裂开],-1
4822104236885343,别太在意，因为人间不值得！我不想知道你的喜怒哀乐。感情语录,1
4818035296441751,分享图片,6
4820153932711504,吃吃喝喝的第二天❤,1
4820391732448068,长假第三天打卡、回到家里继续进行补充睡眠质量！！,1
4820082804919592,“艺道双峰 翰墨情缘——郭公达·李碧霞中国画作品展”，两位年过九旬的老画家真可谓比翼齐飞，令人羡慕[爱你],1
4819872557564215,国庆快乐[可乐],1
4819435733125460,现在进合肥南站是不是要24小时核酸检测报告啊[苦涩]早上做的现在还没出来[苦涩],1
4818129462755918,分享图片,6
4820731983298961,萌娃养成记 跟爷爷在一起,1
4819410390878223,原来国庆节还会发1000的过节费呀哈哈哈,1
4820101515446631,plan b ing,6
4821584059043717,最近  还活着,1
4820619923557885,人间美好,1
4821567140531627,#hi十月#,6
4821701710316510,今天选片从191张删到只剩套餐里的45张好多侧面啥的原图直出都很奈斯了直接删了，主纱留的最多占了一大半，简约精致，但是没有选的这些每一张都好喜欢[泪] 除了最后一张，这些都没选,1
4818752552572820,是红玫瑰还是蚊子血,1
4818332248707905,先回归规律的生活[偷笑][开学季],1
4819736669717980,惩罚别人，更像是在惩罚自己[裂开][裂开],-1
4820542261298810,在机场等船  在沙漠看海,1
4818663176405666,让我悲观的从来不是任何人的情绪，而是我自己无法控制的想象力。,-1
4818018839036700,虽然但是还是感谢李乐乐[心相印]@梵高的橘色汽水,1
4818796147639408,融创的淝水之战确实不错[彩虹屁],1
4820981024033560,老友记， 一花一世界，一吃一大碗，一逛一整天， 相当治愈～,1
4819713627265620,今天晚上有没有一起吨吨吨的啊🍺,1
4819002927615654,仁和会计 我现在也被仁和搞得无语死了，当时报的是cpa线下面授课程，报名的时候，工作人员也明确给我说了，什么时候来学都可以，没有限制，说的天花乱坠的。然后希望今年想去上课呢，他们家直接通知我现在都是线上课，我花这么多钱是为了什么，而且这么久了也从来没有人联系我，告知我这个事情，这服务也是可以了，我要求退费，他们也说过期了，真是血坑，什么叫过期，我连课都没上，准备继续战斗下去。有没有合肥的小伙伴一起,1
4820130066862871,谁都不可以也不该影响我的情绪 网页链接,-1
4818980311666552,嘟嘟嘟 #一条plog告别九月#,1
4819749840098451,国庆第一天…,1
4818792708048010,这几天出差因为早起赶飞机晚上工作复盘 每天晚上只有五六个小时睡眠 加上跑步后遗症 身心俱疲 有学到新东西的快乐 有吃到意外美食的幸福 有见到美景风光的满足 但那些人际场里的你来我往 陌生又装作熟悉的尴尬 也很让人头疼的应接不暇  厦门的消耗和忙碌至少还有美食美景的疗愈 合肥似乎只剩下我选的酒店的舒适了有安慰,1
4818801218033949,网红泡面？就这[闭嘴],-1
4819497465157635,分享图片 网页链接,6
4822275856270372,这个“南京地图”没有滁州，我不是很认可。[doge],0
4822042412586673,明年见国庆,0
4821649931636667,#桐城疫情#刚到合肥  南站防疫人员说 需要居家隔离七天,0
4819148808394656,觉得疲惫方方面面,-1
4820238925306765,十月会更好摄影,0
4818016165955251,📷,6
4821160665285201,大合肥 昨天今天温度 满40减20呢,0
4817742408974487,国庆想回家想疯了[苦涩],-1
4820571534133195,喜茶的学生优惠[赢牛奶][赢牛奶],1
4820607214556168,38℃,0
4818854679150892,因为想做美甲💅 所以去吃了海底捞[挤眼],0
4820597227395581,今天穿短袖，明天穿毛衣。,0
4818633102197052,新赛季也要好好锻炼呀[哈哈],0
4820150332686446,仙女永远18岁,0
4820983918367288,常做减法,0
4820866904623985,昨天好开心,1
4819069666334548,挪瓦野生代言人[开学季] 另外改换美甲了[笑cry],1
4819401046230920,午餐，凑合一口[doge] 网页链接,0
4819403877650014,小长假前几个小时的划水 什么活都不想干，真是有一堆等着 但是就干不下去[苦涩],-1
4820290691142089,今天去看了皇冠，看了鸽子，看了大盘，看了星座,0
4821546902490433,如果没有过硬的学区支持，二手房越老越难卖，在合肥这种目前还有大量新房入市的城市尤为明显。年轻人结婚，宁要郊区新房天天大老远上班，不要一环配套齐全老房子。[允悲] 不过前几年的一些新区的新房，也不断在变老了，例如曾经的滨湖新区，也有了“滨湖老城区”概念，又开始一种轮回。  ...全文,0
4818354903191232,#微信退群可选保留聊天记录#删除聊天框保留聊天记录什么时候能做到？,0
4817942774811409,今日份游船🚢,0
4819742310796404,早安,0
4818422594014342,浪漫宇宙人间日常[抱一抱]    ——来自小伙伴儿,0
4820581462049996,去拍照啦,0
4819295463015456,#人民日报#我想问一下什么才叫必要 家里老人恶性肿瘤回去探望算不算？自己生过病回去复查算不算？家里没有人要回去收拾衣物算不算？既然做好了中秋国庆给我们封死的准备 为什么开学时候不说 让我们好带足衣服？别人九月多开学国庆不给走我还能理解一点 你不八月多开学 中秋也封 平时也封 试问一下 凭什 ...全文,-1
4821755819984203,夜夜笙歌的第八天[跪了],-1
4821673952412312,合肥[开学季][开学季],0
4821601482705198,穿了个袈裟回来,0
4820492642943017,mm子的9🈷️部分咖啡拼图#年轻人能有多爱喝咖啡#,1
4821606709594348,走啦…,0
4818982374216378,王靖雯zka 呜呜呜好想你靖雯[泪]@王靖雯不胖,-1
4819923635273956,国庆染个头发助助兴吧[哇],1
4819852772514018,一鱼两吃[干杯],1
4821337333827883,秋,0
4819213560578941,后半夜跟要嗝屁了一样。,-1
4820588050778525,喜欢每个有阳光的日子,1
4820043344383742,解压神器🐱,1
4818361097392790,[二哈]合肥哪里好玩呀,1
4822386429661331,该死的天气 和坏男人的心一样冷,-1
4817739250668844,.     我当然知道爱不是枷锁,0
4817949548876138,可以看出 那段时间有在学校里老老实实呆着[上课了],1
4819196075314517,在学校骑车真的是件特别快乐的事[馋嘴],1
4822222214794034,合肥想下穿水库有点难，合肥西北的两个大水库对合肥西北板块的限制太厉害了。,1
4819126033847242,生活有惊喜，需要去发现！  二等奖🥈,1
4819537084548174,回家啦！婚房的氛围感好浓[心][心],1
4820969497562992,昨天无袖热到😭今天两件毛衣冻到😭,0
4819783960760724,分享图片,6
4819378706581041,图屋·客片 -  秋天在靠近 日系情侣写真,1
4820935468912070,喝喜酒醉卧公园，手机丢了无法联系。5月3日傍晚6点左右，合肥天鹅湖附近的市民公园一男子一直在休息座位上睡觉。文明劝导员帮助打了120急救，这名男子说不需要。文明劝导员又帮助他联系家人朋友，这位男子的手机也找不到了，提供的电话号码也不对。男子的身边有一盒喜糖，他自己也说中午的喜酒喝多了。,0
4818930584256746,这种技术应该多多展示[打call],1
4818759749737095,桂花都香了，冬天还远吗。 我爱数码,0
4820503107470994,[二哈],6
4818269053912207,分享图片,6
4818365459205412,#既来之则安之#,6
4819352547493466,[嘻嘻],1
4820566987772089,不应该被低级趣味所束缚,0
4821268992362162,[心],6
4819486647262199,萝卜响与落魄想 巢湖岸边有种干腌萝卜条的小菜叫萝卜响，制作简单，美味可口，可是吃稀饭的佐食好菜。湖畔农家户户会做，吃起来发出“咕吱咕吱”的响声。据传萝卜响，最早叫“落魄想”。 那是元朝末年，朝纲不振，官贪更婪，农民被逼上梁山，各地纷纷聚众起义。巢湖里也有一支义军，为头的叫李扒头。  ...全文,1
4818000420802026,好喜欢这组图,1
4818444887265843,来啊 一起加班啊 其实是在梳理视频课程[二哈],1
4822311066141661,安徽农业大学我真的是无语了…好歹是个大学生吧，天天拔亮着红灯的电动车是什么毛病了？手贱不贱呐？你是咋了？红绿色盲还是强迫症了？有病赶紧去治病！ md上个大学啥奇葩也能遇着，偷车筐里的塑料袋子，偷水，一个烂抹布你也偷？咋了你？家徒四壁了？是不是没裤衩子穿还得用偷来的抹布做了？真无语…,-1
4818791789232365,我来给大家讲个故事吧！,0
4818798304297979,原来姐姐的想法是 接受一切的发生 那些要离开的人，祝他们一路顺风,1
4818246429313878,要珍惜来时的路[兔子],1
4822057751416022,#晚安版院# #晚安#  有时，并不是我们太过偏执，而是其他的人不曾坚持。晚安~,1
4821361115009965,- 秋天适合思念🍂 - 也更适合见面💕,1
4819762288794462,芭芭农场 一起在微博种果树,1
4821996275501998,达阵,0
4821305029822746,今日快乐[耶],1
4821395991691281,终于躺下🙈,1
4818774916074222,真的巨无语了，巴莉甜甜也就是采蝶轩拖欠暑假工工资一个多月不发，8月二十几离职这都快10月了还不发，问就是说在核算走流程月底发，[微笑]而且环境差待遇差12个小时站着一刻不给歇加班没有加班费还想着怎么扣你钱[泪]家人们避雷巴莉甜甜不要去不要去！！！,-1
4819814968985171,只能市内游，努力找地方玩,1
4818099934860398,年年今日，岁岁今朝，生日快乐[鼓掌]@blingbling的咩咩咩,1
4818625216907694,好久没来老城区溜达，一个下午钻了安庆路和益民街，顺带推荐一下老城区我喝过但忘记推荐的☕️馆子吧～   💚元气咖啡 安庆路最早出现的小馆子，很迷你，但是很好喝，是周围朋友都很钟爱的一家（咖啡师朋友都推荐）。今天难得想喝奶咖，点了冰博克dirty和冰博克拿铁，dirty真的是我喝到现在排前三的好喝！强烈安利！ 💛本来创意咖啡 safe house的咖啡馆，和bar一样的风格，有创意。点了冰博克活动的创意菜单「春风沉醉的夜晚」，斑斓+冰博克奶+冷萃，微甜却清爽，是名副其实的悠然～ ❤️好大肆 “卷王”益民街的必喝馆子，店比元气还要迷你，老板娘是个超可爱的直肠子，爽朗又亲切。她家的美式和冰博克dirty都好喝，热拿铁味道也很不错。值得一提的是他家美式可以选超大杯，且价格非常友好哦！   因为看到必如的冰博克活动所以今天一下喝了好多奶咖，毕竟前几年我连冰博克是啥都不知道，现在它基本上是咖啡店标配了。提纯奶做的奶咖相对而言口感更醇厚也更香甜，融化的海盐芝士口感超浓郁。现在去活动门店还有周边可以送，购物袋和露营杯颜值都绝绝子，因为是限量的，想get的话要早点去喝哦！ 合肥探店#合肥咖啡馆#合肥吃喝玩乐#咖啡##爱上这座城##周末去哪儿#探店 @安徽美食 @鲜城合肥,1
4819177674381617,奇妙的周四 网页链接,0
4821995739678772,[心],6
4819829427276847,感觉我最近…有点会化妆…有点会贴假睫毛…,1
4822310651171716,心情大美[打call],1
4819798535440815,1⃣️,6
4822424719722994,在这个城市有了自己的家了，开心。[可爱],1
4819664624682332,#庆祝新中国成立73周年# 筑梦灯火万家，同庆盛世中华,1
4821261915790417,好想吃绝味的藕片！那就去买吧~[可怜][嘻嘻],1
4819826629676057,bbcak_2_home,6
4821950906499258,不想上班……,0
4818450218484972,特别好看！@uniq-王一博,1
4818210769341667,#就这一刻# 买早饭～,0
4820888053350908,孟冬十月，北风徘徊 雨天🌧️跟睡觉💤真是绝配 靠咖啡☕和监工狗🐶 与秋困持续抗衡中…… （额(°_°)…今天的任务还有两套卷子不止[困][睡]）,1
4821539218787682,有些人宁愿死亡也不愿意思考,0
4822001305522452,做一个酷酷的女孩，勇敢牛牛不怕困难滑板,1
4819712071172535,[心],6
4822372811538503,上次喝甜啦啦好像还是在大一的时候🧐,1
4818945598554766,一天42粒药[微笑],-1
4822281672462780,去宣城出差去咯,1
4818411224041719,倒计时回家,0
4822291337450039,#我在科大那些年#  当在厕所 导师在隔壁 要不要一起探讨一下科研问题 反正闲着也是闲着[偷笑],1
4818095761524300,好累，不止身体上的累，还有心理上的累,-1
4817753862572003,唉… 筹备了一年多的婚礼 眼看日子没几天了 骤然遇上了不算疫情的疫情 打乱了所有规划 明明是该充满期待的忙碌时候 却只能强挺着安慰女朋友说： 没事的，国庆我们一定能办成。 ………… 这三个省外回来的无症状感染者… 怎么就早不出现晚不出现… 偏偏在婚礼前夕出现呢,-1
4818749087290208,骑行打卡#骑行##花#,0
4818824953596256,小张真是滞后跟不上潮流，今天才看完了图书馆三十秒的故事，又看到从wps的云文档和微信收藏里找到一些截图，有点搞笑，也有点明白为什么只羡慕别人的恋爱自己不想谈了，毕竟谁会愿意听:背不动我这个70多斤的、一百多斤背起来嗖嗖跑的玩笑话呢[doge]。当然了，今年的打击啊挫折啊，才是更让人难过的。人 ...全文,1
4822366082830458,千寻的茶泡饭和土豆泥永远都那么好吃!!!!,1
4818371487206656,落俗不可避免，浪漫至死不渝,1
4818359659791376,想住在游乐园[兔子],1
4820050319513223,🎉,6
4819663755936555,充公交2,0
4818958853606144,#合肥疫情# 哈哈我也没想到我还笑的出来[微笑]我们的计划全破灭了[微笑][微笑]马上开始退酒店退密室了哈哈真开心[微笑],1
4819900347976135,滑滑梯和胶片适配度100%[awsl],1
4819456339218302,是不是所有芜湖的都能回家就我被驳回[泪][泪],-1
4820983905259921,my dreaming wedding: 秋风刚起 雨雾氤氲  一切都是刚刚好的完美  又像是不曾设想的浪漫主义  满载恩典与祝福的现实童话 我一定可以骄傲地回忆一辈子！  小歇后的夜晚 在渐深的寒意里瑟瑟发抖 也要dating去果仁吃惦记的披萨 逛逛临近打烊的超市买点没有见过的饮料...  回去的路上想着 活在梦里的感觉  ...全文,1
4820095358731825,一时剁手一时爽 [融化]  返校坐牢ing,1
4819172066332373,傍晚。,0
4820268416240508,早上喝了杯酸奶 中午喝完了一杯黑糖奶茶🧋 晚上喝完了一杯蜜雪热的鲜橙茶  不喜欢喝水 喜欢有味道的  我会得肾结石吗[单身狗],1
4818363870610313,终于get,1
4818930541789746,十八岁的勇气已经用完了，  二十岁的任性已经收敛了， 奔三的路上剩下了三思而后行， 在失去，在接受，在成长，在好好生活。 #情感语录##心灵鸡汤##人生感悟##早安心语#,0
4822102105915689,真诚永远在芸芸众生中显得弥足珍贵 #晚安心语#  狗狗的爱永远真诚,0
4820240956133085,曼联危#曼联#,0
4819581132603442,遇见即是上上签,1
4819050062417038,每到换季必起皮 网页链接,0
4821329872426683,#plog# 假期上班三天 两天内出现在各处的丰富遛娃成果 [偷笑][哇] 七天国庆 过遍了春夏秋冬 亲人好友 常相聚[哇][送花花],1
4820488696368836,[喜],1
4818379535554327,但行好事 莫问前程,1
4820103936085983,摄影  岛上📖,0
4819516595639744,来姑姑家过国庆节咯～有家回不去的大学生一枚呀[泪],-1
4819839819973936,假期第一天 回家逛逛[太阳],1
4817991768736647,一群人在这军训，除了一个女生方阵，其他都是男生，应该有不少帅哥，v我50，我去帮你们要微信[doge],1
4817999498052867,战略投资[doge],0
4821134820771931,饭搭子熬了一下午的排骨汤…赞,1
4818279732612527,你的奶茶姐姐已上线，还不来喝奶茶,1
4821325372457374,#合肥纹眉# 咱就是说这么好看的眉毛真的没人夸吗？不枉我做了一个月的功课，久匠真是有两把刷子，嗯，可以考虑下长期合作了[doge],1
4821984644956975,我爱牛油果🥑,1
4819102986929708,自古逢秋悲寂寥啊[收到],0
4820865746993413,合肥市紫蓬山附近的吴山口（2）,0
4818831795292929,半夜翻相册看到还是好开心哈哈哈哈哈 那就在微博小小地满足一下自己的分享欲吧 突然就觉得那么长时间的焦虑日子也是可以释怀的 就像是所有的倒霉坎都在默默铺垫着这个最后的意外之喜[心],1
4819531833543688,[作揖],6
4822267672140759,好吧 封校了。,-1
4818764443421863,躺了半天  又是一条好汉[耶],1
4822027485845321,三个麦霸的夜晚[春游家族][春游家族],1
4819857038903655,来感受一秒入夏 所以说夏装一年四季都是有机会穿的,1
4818000803533964,最近的日子大起大落 刚刚突然想到鬼怪 又是一年秋了 前年陪着我的人已不在身旁了 接下来的日子好好过吧 不指望在这个环境交到什么交心的朋友了 没什么值得的 还是以前的人比较好  好好上学 还有就是省钱 希望这一年过得很快 我想回家 [求关注],1
4819938944483793,祝愿祖国富强，身边的人越来越幸福，而我越来越有钱。🇨🇳🇨🇳,1
4821274133531275,合肥解放电影院开始上外立面了！这小红砖和四牌楼对面老房子颜色一致！[doge]  #合肥街景#,1
4821569833275112,[国庆过得真快乐],1
4821538828455291,这盆蕨类植物竟然被我奇迹般的救活了…丢弃在门口快一年，每次顺手浇两下，如今救活了又搬回到原本属于它的位置[doge],1
4818369075742823,又是电疗的一天！,1
4822328808833437,凑18张 口水噗噗噗 拽帽子[允悲] 九九一天天长大 最近忙顾不上 [委屈] 九九还是很乖滴 #张文武鸭脖店#,1
4820918972977079,还是觉得六安路的新疆烤包子好好吃,1
4821882702135298,最后一天咯,0
4818367234180723,75 50 我服了，我还以为自己是瞎子[可爱],1
4820309544271979,1️⃣,6
4819216501048299,缘若未尽，必有重逢,1
4821719712012699,#讯飞手工课##国庆# 国庆假期过了一半啦小朋友们玩了几天也累了吧～降温在家不妨做做手工，也会有过节的氛围哦～,1
4820069123363380,高温[微风],0
4822372064690584,分享视频,6
4821371714012357,泡澡 我爱泡澡 喝奶茶 我爱喝奶茶,1
4819752838503038,💙💙💙,6
4821673930920802,照骗营业日常tfboys废话文学安徽新华学院,1
4821368351228675,真的好喜欢[哇]好想再跟大家见面!,1
4820601698782628,记录每次见面都会收到一点东西[送花花] 南瓜🎃汤汤里的圈圈是什么也不知道 国庆假期的最后一天[耶],1
4818349210995678,最近不知道为什么真的很喜欢吃火鸡面！,1
4820617804910082,回家棒棒^_^,1
4822044874638401,如果今天你觉得七天很短 那么明天开始 你就会觉得七天很长了[doge],1
4819867536196928,#2022##我和我的祖国##国庆##我爱你中国# @郭兰雨萌,1
4821164943739611,登山小汪,0
4820993086587528,分享图片,6
4822412980390335,《飞落飘扬之间》    ——作者-陈波  飞落飘扬之间 不限于时令 见过春秋季飞花落叶 见过冬令时刻枯竭 落叶如雪花飞扬 久旱的雨终归回来 河面露出来草绿 大批的鱼群都去哪了 时间都去哪了 我已经多日不见你 后半生陪伴我的人很有限 找一个知己难得 并非是红颜薄命 你的伴随对于我非常珍贵 我也很难离开你 在闲暇时间思念成疾 在忧郁时候还是对你想念 我的一生除了健康 就是你 如果没有一生相伴 我的生命早已经枯木 就象山涧的沙地 离不开清澈见底的流淌 象壁上的青苔被流水洗面 你就是流动的清泉 我便是流水里的危石 离开后 我立马被晒成干块 变为化石 我这一生 关于你的风景 对我影响最深 如果不能报答 唯有陪伴终身  2022年10月07日晚上于中国合肥,1
4819790647006226,合肥没有秋天[哼],0
4820968701165937,一个舞蹈老师静下心来，我还会这个活[允悲],0
4821778624414614,世事大梦一场，饮酒不怕醉倒，不醉反是梦中人。,0
4822134645326413,怎么治失眠[淚],-1
4818018246594758,疼疼疼[泪]右边的牙真的不想拔啦[泪]#智齿#,-1
4818284627892484,安徽大学 预言一波七天假#国庆节#,1
4819880480608582,偶尔的劳累，也是一种轻松,1
4820533290471278,【铭记！合肥这里再次被鲜花簇拥！】  国庆假期前两天合肥延乔路的纪念牌前，再次被鲜花簇拥！ 合肥延乔路因纪念革命烈士陈延年、陈乔年而得名，随着电视剧《觉醒年代》的热播陈延年、陈乔年兄弟的英雄事迹为更多人熟知。  延乔路成为了大家怀先烈的地标！缅怀先烈，致敬英雄！,1
4820518602281857,🐸打吊水,-1
4821638018764093,plog | 下雨☔️ 真希望时间定格呢！ 戴上卫衣帽子，选首喜欢的音乐，翻开小说。我可太喜欢秋冬了！ 安徽农业大学,1
4820929542882787,合肥 合肥区同城寻找男[doge][doge]，🉑️接受新人，拒重  网页链接,0
4821947173572154,前几个月开始，偶尔在家里听到类似打雷的很沉闷的砸楼声，但是因为每次就两三声且都在白天，一直都没在意。直到上个月住在我楼上的楼上也就是7楼的一位阿姨在小区群里说她经常听到这种声音，询问可有其他人听到。我才意识到这个声音不是装修或是车子板凳倒地的声音，而是蓄意的砸楼制造出的声音，而后 ...全文,-1
4818399622858996,#秋天来了#  最爱的秋天来啦[羞嗒嗒],1
4818622965354539,分享图片,6
4822237359641214,冷的缩在了一起，要买窝了,1
4821541093639871,为啥医生见了我第一句话是小伙子有没有谈恋爱😅,1
4822325491666527,[国庆过得真快乐],1
4819727978857102,真的很久没回来了，整整四年,1
4818038573239962,有好好的在生活。[太阳],1
4818257671095042,#建议是看开点[音乐]# 没事的  看开点,1
4821238469885998,随手一拍的温柔[可爱] 网页链接,1
4820168902182490,下雨归下雨，别欺负我的小狗,1
4820066308982510,知其不可奈何而安之若命,1
4818341946728907,分享图片,6
4819336861058627,所以呢 什么是幸福,1
4819649541965103,📍 | 看展,1
4818249991329534,年轻人  不要怕,1
4821184430476521,戳爷的歌真的真的好听[音乐],1
4819134770844861,连续两晚来同一家炫饭。#美食分享##不可辜负的美食#,1
4821196220928466,分享图片,6
4822386597954939,再不舍也要分离[抱抱]再见希望我们都变得更好[猪头],1
4819695348223816,但行好事，莫问前程   ———     记事本 都在变，应该是越变越好,1
4819177389430139,今天单杠引体向上五十个，引体空中击掌十个，咱也不知道这能算啥水平[求饶],1
4818973487534476,当我睡到九点才起床，我就知道我不再是个普普通通的打工人,1
4822227910656872,跟乖乖的一些吃吃喝喝拍拍,1
4822037681408137,[浮云],6
4818318751436057,🌻🌻🌻,6
4819144195186900,合肥  网页链接,0
4819547108152381,想念不如相见～👭,1
4819788725489643,国庆快乐🇨🇳,1
4818027852333630,秋天🍃🍂🌾 #合肥约拍##随手拍#,0
4820992659033097,大合肥真香 跟着老爸混更香[赢牛奶],1
4819394700511144,手机摄影喜欢手机摄影…祝福祖国 欢度国庆  喜迎二十大 奋进新征程！#国庆节##我和我的祖国##我和我的mate##皖童随手拍#,1
4818815088857894,爱是自由意志的沉沦,1
4820136874477427,#hi十月##plog# 国庆快乐,1
4821944748478415,#今天星期五##国庆假期最后1天#合肥[悲伤],-1
4821994137454497,喜迎二十大,1
4821313296795826,都在卖冬装了[下雨],1
4818987004723380,已经开始想念合肥的夏天了#美食分享##我的美食日记#,1
4822250018309862,穿上花袜子我就是小花[喵喵],1
4819870061697499,时隔三年我又来了 要不是开车  我估计我这几天都得喝酒[允悲],1
4821354879124958,想你时酸，见你时甜🍹,1
4820451476639903,lucky&amp;毛蛋🐱[赢牛奶]懒汉儿与好吃鬼,1
4818571445666805,一早的碳水是小汪老师一天快乐的源泉 [哈哈],1
4819712372115156,在一个有地铁的城市 很幸福,1
4819454057777756,冲冲冲，感觉像过年放假了🏖,1
4821206479667861,觉得江南入秋微雨时节 才是最美时刻吧,1
4820561039721477,#随手拍秋日色彩# good luck to me.,6
4820643479292196,随手拍拍#天空##带着微博去旅行#日常,1
4821249941310333,忽而深秋🍁,1
4820554429498753,2022年的最后一天夏天，接近40°的气温，从明天开始就要断崖式降温了 国庆七天乐，唯一休息的一天，在家呆够了24小时 是生理期的第一天，疼的生不如死。是弥补去年未看《水门桥》的遗憾，哭到眼睛红肿。是看了中国女乒团体赛，被那个问了陈梦三个问题的记着气到想头嗡嗡的。 是终于舍得下楼透透气，却意外的发现这朵很好看的云。#假期#  生活还在继续，我们的每一天都值得被记住。,1
4822265072195011,昨天：七天真快 今天：七天真慢[单身狗],1
4820814699170846,国庆假期陪老娘回娘家和姨妈、舅舅、舅妈们聚聚。,1
4822361797038175,”#咖啡#  同一个班；#09快女潘辰结婚#,0
4820925197583591,[打call],6
4821948615887593,每次离开都是为了下一次相遇[羞嗒嗒],1
4821275916636320,假期plog,1
4820934102092004,一晚入冬[可爱],1
4821978727584296,装个可爱[彩虹屁],1
4820269510691081,📸#摄影#  📸   🇨🇳#国庆节# 🇨🇳,6
4822440993623959,这回应该能睡个好觉了吧,1
4817972402849909,视而不见    晚上出去散步，刚出小区门口，远远就见马路边的一家宾馆门口站着一个十来岁的小男孩正推下裤子、对着马路上撒尿。    那小男孩比我读一年级的大侄孙至少高半个头，他撒尿时还在马路上尿出“花”——不是对着一个地方尿、而是在路上画画。而他旁边站着一个高大的男人、似乎是孩子的父亲，这位看着儿子在公众场合尿尿，不仅不制止，反而在笑———他大概也觉得他儿子有创意，撒尿都能玩出花样！    这条马路虽然只是小巷，但来来往往的人也不少。过往的几个人都漠然地经过那父子俩身边，好像啥也没看见。    等我走到他们前面时，那小孩已尿完在提裤子了。我不是年轻小姑娘了，不会面对小屁孩光着屁股感到难为情。但我这人有点愤青、觉得那个父亲对这么大的孩子对着马路撒尿却视而不见感到不可思议。都说父母是孩子的第一任老师，那小孩站在父亲身边、在大庭广众之下居然能做出如此不雅之事，可见那父亲平时也是个对自己没要求的人———说的直白一点就是没素质。所以，我对那父亲狠狠地看了一眼后，就摇摇头，很是蔑视地走了。    那父亲看出了我的表情，对他儿子补充了一句话：    “以后不要在马路上撒尿了，再尿让我看见了，我就凑你！”    果然是小屁孩的父亲，但我觉得他教育儿子的方法欠妥。    这么大的孩子至少是二三年级的学生了，他有廉耻感了。他在学校里觉对不会在走廊或操场上撒尿的。但为什么在他父亲面前就这么随性了呢？    记得我家二宝初中有个男同学，那同学的父亲是个奇葩，但那孩子是个好孩子。    那时孩子们的体育课老师要求孩子们天天晚上打卡，打卡的内容是孩子中考时所选的三项体育项目。每个家长把孩子的体育锻炼视频发到群里。    有天，另一个家长私信我：    “你快看一下王xx同学所发的视频！”    天天发视频，体育老师都是委托体育委员的家长每天帮忙登记的，谁没事去看孩子们的这些视频呢？我不知所里，就点开了那个同学家长所发的视频。    刚开始没什么，视频显示他家儿子在小区里跑步，但看了一会后，就听里面骂到：“你他妈不能再跑快一点啊？是猪吗？要不要我踢你几脚……”后面还有好多难听的话。    那家长在骂他家儿子、并且公然发到孩子读书的班级群里，真是让我无语。    “王xx的爸爸怎么能这样呢？这孩子得多难受啊！”我对让我看视频的那个家长说到。    “是啊！我也是无意看到的，后来就关注他发的视频，才知道他几乎天天骂哦！”    “不是吧！那孩子的自尊心不是很受伤吗？”    “你说呢？他家儿子和我家的坐在一起。我那天就问我儿子，他说那孩子提到他父亲就低头不语了！”    ……    不顾及自己孩子的感受，懂事的孩子都会有这样的父亲而感到自卑的。不知道他的父亲是怎么想的。    父母的言传身教对孩子来说都有潜移默化的影响。做父母的对孩子不可以视而不见 、听而不闻，更不能动不动就骂孩子。孩子来到世上，是要父母、老师、及长辈们循循善诱地引导，来慢慢的感受世界的那份美好的。    只有心存美好的孩子，长大后，才能创造出更美好的未来世界！,1
4820667566391939,无聊啊无聊,-1
4819917638208894,开启国庆合肥之旅[羞嗒嗒],1
4819438832452514,@家有小宝ly  确实没画大饼，手剥柚子收到了[玉兔捣药],1
4820596784108489,芦苇荡里荡荡,1
4820198848726479,月亮是古今中外的月亮,1
